PartnerID,partnerGuid,accountid,accountGuid,username,domains,itemname,plan,itemType,PartNumber,itemCount
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1561965,799ef0ab-4438-4157-8afc-f6fc4dfe9253,HW-Acceptance,HW-Acceptance.serverdata.net,Account_contacts,E2016_Exch_1_HOSTWAY,0,,3
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1561965,799ef0ab-4438-4157-8afc-f6fc4dfe9253,HW-Acceptance,HW-Acceptance.serverdata.net,Account_contacts,E2016_Exch_1_HOSTWAY,0,AC0000010U0R,4
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1561965,799ef0ab-4438-4157-8afc-f6fc4dfe9253,HW-Acceptance,HW-Acceptance.serverdata.net,ActiveSync_mailboxes,E2016_Exch_1_HOSTWAY,0,,3
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1561965,799ef0ab-4438-4157-8afc-f6fc4dfe9253,HW-Acceptance,HW-Acceptance.serverdata.net,Dns_foreignDomains,E2016_Exch_1_HOSTWAY,0,,4
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1561965,799ef0ab-4438-4157-8afc-f6fc4dfe9253,HW-Acceptance,HW-Acceptance.serverdata.net,Echoworx_mailboxes,E2016_Exch_1_HOSTWAY,0,EM0000010U0R,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1561965,799ef0ab-4438-4157-8afc-f6fc4dfe9253,HW-Acceptance,HW-Acceptance.serverdata.net,EncryptedMailGateway_mailboxes,E2016_Exch_1_HOSTWAY,0,EMG000010U0R,11
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1561965,799ef0ab-4438-4157-8afc-f6fc4dfe9253,HW-Acceptance,HW-Acceptance.serverdata.net,MSExchange_mailboxes,E2016_Exch_1_HOSTWAY,0,PLN002NR,8
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1561965,799ef0ab-4438-4157-8afc-f6fc4dfe9253,HW-Acceptance,HW-Acceptance.serverdata.net,MSExchange_resourceMailboxes,E2016_Exch_1_HOSTWAY,0,RM010C01MX0R,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1561965,799ef0ab-4438-4157-8afc-f6fc4dfe9253,HW-Acceptance,HW-Acceptance.serverdata.net,Owa_mailboxes,E2016_Exch_1_HOSTWAY,0,OWA004NR,3
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1561965,799ef0ab-4438-4157-8afc-f6fc4dfe9253,HW-Acceptance,HW-Acceptance.serverdata.net,OwaActiveSync_mailboxes,E2016_Exch_1_HOSTWAY,0,OWA001NR,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1561965,799ef0ab-4438-4157-8afc-f6fc4dfe9253,HW-Acceptance,HW-Acceptance.serverdata.net,SonianArchiving_mailboxes,E2016_Exch_1_HOSTWAY,0,EA000001MX0R,12
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1561965,799ef0ab-4438-4157-8afc-f6fc4dfe9253,HW-Acceptance,HW-Acceptance.serverdata.net,SpamStopper_advancedFilteringMailboxes,E2016_Exch_1_HOSTWAY,0,AES001NR,11
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1561965,799ef0ab-4438-4157-8afc-f6fc4dfe9253,HW-Acceptance,HW-Acceptance.serverdata.net,SharePoint_package13,E2016_Exch_1_HOSTWAY,1,SPX00010GB0R,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1562000,fcf200b3-b7e4-494d-be6f-93c8243ba3c6,MigrationTest,MigrationTest.serverdata.net,Account_contacts,E2016_Exch_1_HOSTWAY,0,,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1562000,fcf200b3-b7e4-494d-be6f-93c8243ba3c6,MigrationTest,MigrationTest.serverdata.net,Dns_foreignDomains,E2016_Exch_1_HOSTWAY,0,,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1564465,85c57a08-0ddd-4d30-beaf-48ff81355b2f,georgi660336,georgi660336.serverdata.net,Account_contacts,E2016_Exch_1_HOSTWAY,0,,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1564465,85c57a08-0ddd-4d30-beaf-48ff81355b2f,georgi660336,georgi660336.serverdata.net,Dns_foreignDomains,E2016_Exch_1_HOSTWAY,0,,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1564471,a9372f3f-6cb6-490c-b226-7e06d2cfba78,georgi1,georgi1.serverdata.net,Account_contacts,E2016_Exch_1_HOSTWAY,0,,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1564471,a9372f3f-6cb6-490c-b226-7e06d2cfba78,georgi1,georgi1.serverdata.net,Dns_foreignDomains,E2016_Exch_1_HOSTWAY,0,,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1564479,0a9930b4-daab-4efb-9411-97b0576731ec,account12345,account12345.serverdata.net,Account_contacts,E2016_Exch_1_HOSTWAY,0,,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1564479,0a9930b4-daab-4efb-9411-97b0576731ec,account12345,account12345.serverdata.net,Dns_foreignDomains,E2016_Exch_1_HOSTWAY,0,,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1564633,249bb01c-85e1-49ff-b25f-6555027187f8,smith1503064-6947647565,smith1503064-6947647565.serverdata.net,Account_contacts,E2016_Exch_1_HOSTWAY,0,,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1564633,249bb01c-85e1-49ff-b25f-6555027187f8,smith1503064-6947647565,smith1503064-6947647565.serverdata.net,Dns_foreignDomains,E2016_Exch_1_HOSTWAY,0,,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1564633,249bb01c-85e1-49ff-b25f-6555027187f8,smith1503064-6947647565,smith1503064-6947647565.serverdata.net,EncryptedMailGateway_mailboxes,E2016_Exch_1_HOSTWAY,0,EMG000010U0R,5
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1564633,249bb01c-85e1-49ff-b25f-6555027187f8,smith1503064-6947647565,smith1503064-6947647565.serverdata.net,MSExchange_desktopLicenses,E2016_Exch_1_HOSTWAY,0,OLE001YR,3
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1564633,249bb01c-85e1-49ff-b25f-6555027187f8,smith1503064-6947647565,smith1503064-6947647565.serverdata.net,MSExchange_diskQuotaAdditional,E2016_Exch_1_HOSTWAY,0,MXQ00005GB0R,20000
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1564633,249bb01c-85e1-49ff-b25f-6555027187f8,smith1503064-6947647565,smith1503064-6947647565.serverdata.net,MSExchange_mailboxes,E2016_Exch_1_HOSTWAY,0,PLN002NR,3
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1564633,249bb01c-85e1-49ff-b25f-6555027187f8,smith1503064-6947647565,smith1503064-6947647565.serverdata.net,MSExchange_resourceMailboxes,E2016_Exch_1_HOSTWAY,0,RM010C01MX0R,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1564633,249bb01c-85e1-49ff-b25f-6555027187f8,smith1503064-6947647565,smith1503064-6947647565.serverdata.net,Owa_diskQuotaAdditional,E2016_Exch_1_HOSTWAY,0,OWA002NO,5000
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1564633,249bb01c-85e1-49ff-b25f-6555027187f8,smith1503064-6947647565,smith1503064-6947647565.serverdata.net,Owa_mailboxes,E2016_Exch_1_HOSTWAY,0,OWA004NR,2
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1564633,249bb01c-85e1-49ff-b25f-6555027187f8,smith1503064-6947647565,smith1503064-6947647565.serverdata.net,SonianArchiving_mailboxes,E2016_Exch_1_HOSTWAY,0,EA000001MX0R,2
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1564633,249bb01c-85e1-49ff-b25f-6555027187f8,smith1503064-6947647565,smith1503064-6947647565.serverdata.net,SpamStopper_advancedFilteringMailboxes,E2016_Exch_1_HOSTWAY,0,AES001NR,5
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1564637,180e6992-20b4-4d1d-acc2-a1113ddb0173,smith1222500-1824911332,smith1222500-1824911332.serverdata.net,Account_contacts,E2016_Exch_1_HOSTWAY,0,,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1564637,180e6992-20b4-4d1d-acc2-a1113ddb0173,smith1222500-1824911332,smith1222500-1824911332.serverdata.net,Dns_foreignDomains,E2016_Exch_1_HOSTWAY,0,,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1564639,9ad3da9b-29d7-4dda-b25a-618333740921,smith5369-5477608986897,smith5369-5477608986897.serverdata.net,Account_contacts,E2016_Exch_1_HOSTWAY,0,,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1564639,9ad3da9b-29d7-4dda-b25a-618333740921,smith5369-5477608986897,smith5369-5477608986897.serverdata.net,Dns_foreignDomains,E2016_Exch_1_HOSTWAY,0,,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1564739,439aed95-cdb6-47f3-a96e-bc6768176fe4,smith7965334-8302114503,smith7965334-8302114503.serverdata.net,Account_contacts,E2016_Exch_1_HOSTWAY,0,,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1564739,439aed95-cdb6-47f3-a96e-bc6768176fe4,smith7965334-8302114503,smith7965334-8302114503.serverdata.net,Dns_foreignDomains,E2016_Exch_1_HOSTWAY,0,,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1564885,d1f75edb-c151-4df5-aa52-e31115f9ab3b,smith7701347-4252529348,smith7701347-4252529348.serverdata.net,Account_contacts,E2016_Exch_1_HOSTWAY,0,,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1564885,d1f75edb-c151-4df5-aa52-e31115f9ab3b,smith7701347-4252529348,smith7701347-4252529348.serverdata.net,Dns_foreignDomains,E2016_Exch_1_HOSTWAY,0,,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1564909,fe4b0cfd-afd9-4491-a5d7-006b07f50e8f,smith1873804-5216811034,smith1873804-5216811034.serverdata.net,Account_contacts,E2016_Exch_Skype_1_HOSTWAY,0,,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1564909,fe4b0cfd-afd9-4491-a5d7-006b07f50e8f,smith1873804-5216811034,smith1873804-5216811034.serverdata.net,ActiveDirectory,E2016_Exch_Skype_1_HOSTWAY,0,,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1564909,fe4b0cfd-afd9-4491-a5d7-006b07f50e8f,smith1873804-5216811034,smith1873804-5216811034.serverdata.net,Dns_foreignDomains,E2016_Exch_Skype_1_HOSTWAY,0,,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1564918,49958ce7-1d23-479b-826f-2e511fe160b2,smith5064044-7872084469,smith5064044-7872084469.serverdata.net,Account_contacts,E2016_Exch_1_HOSTWAY,0,,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1564918,49958ce7-1d23-479b-826f-2e511fe160b2,smith5064044-7872084469,smith5064044-7872084469.serverdata.net,Dns_foreignDomains,E2016_Exch_1_HOSTWAY,0,,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1564919,3413b4f6-0119-4575-9ce0-ac0984b4b5eb,smith4785681-4573669177,smith4785681-4573669177.serverdata.net,Account_contacts,E2016_Exch_1_HOSTWAY,0,,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1564919,3413b4f6-0119-4575-9ce0-ac0984b4b5eb,smith4785681-4573669177,smith4785681-4573669177.serverdata.net,Dns_foreignDomains,E2016_Exch_1_HOSTWAY,0,,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1564922,4d5417b3-297d-4dde-8fdb-0ba0246f8234,smith7187348-4361561170,smith7187348-4361561170.serverdata.net,Account_contacts,E2016_Exch_Skype_1_HOSTWAY,0,,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1564922,4d5417b3-297d-4dde-8fdb-0ba0246f8234,smith7187348-4361561170,smith7187348-4361561170.serverdata.net,ActiveDirectory,E2016_Exch_Skype_1_HOSTWAY,0,,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1564922,4d5417b3-297d-4dde-8fdb-0ba0246f8234,smith7187348-4361561170,smith7187348-4361561170.serverdata.net,Dns_foreignDomains,E2016_Exch_Skype_1_HOSTWAY,0,,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1565651,b9d346f8-f975-4d18-8a0f-1d7f2e314833,billingdemo1,billingdemo1.serverdata.net,Account_contacts,E2016_Exch_1_HOSTWAY,0,,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1565651,b9d346f8-f975-4d18-8a0f-1d7f2e314833,billingdemo1,billingdemo1.serverdata.net,ActiveSync_mailboxes,E2016_Exch_1_HOSTWAY,0,,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1565651,b9d346f8-f975-4d18-8a0f-1d7f2e314833,billingdemo1,billingdemo1.serverdata.net,ADSync,E2016_Exch_1_HOSTWAY,0,ADS000010U0R,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1565651,b9d346f8-f975-4d18-8a0f-1d7f2e314833,billingdemo1,billingdemo1.serverdata.net,Dns_foreignDomains,E2016_Exch_1_HOSTWAY,0,,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1565651,b9d346f8-f975-4d18-8a0f-1d7f2e314833,billingdemo1,billingdemo1.serverdata.net,MSExchange_mailboxes,E2016_Exch_1_HOSTWAY,0,PLN002NR,3
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1565651,b9d346f8-f975-4d18-8a0f-1d7f2e314833,billingdemo1,billingdemo1.serverdata.net,MSExchange_resourceMailboxes,E2016_Exch_1_HOSTWAY,0,RM010C01MX0R,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1565651,b9d346f8-f975-4d18-8a0f-1d7f2e314833,billingdemo1,billingdemo1.serverdata.net,Owa_mailboxes,E2016_Exch_1_HOSTWAY,0,OWA004NR,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1565651,b9d346f8-f975-4d18-8a0f-1d7f2e314833,billingdemo1,billingdemo1.serverdata.net,SecuriSync,E2016_Exch_1_HOSTWAY,0,,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1565651,b9d346f8-f975-4d18-8a0f-1d7f2e314833,billingdemo1,billingdemo1.serverdata.net,SecuriSync_package256,E2016_Exch_1_HOSTWAY,0,SSX005NR,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1565651,b9d346f8-f975-4d18-8a0f-1d7f2e314833,billingdemo1,billingdemo1.serverdata.net,SharePoint_package12,E2016_Exch_1_HOSTWAY,0,SPX00002GB0R,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1565651,b9d346f8-f975-4d18-8a0f-1d7f2e314833,billingdemo1,billingdemo1.serverdata.net,SonianArchiving_mailboxes,E2016_Exch_1_HOSTWAY,0,EA000001MX0R,5
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1565651,b9d346f8-f975-4d18-8a0f-1d7f2e314833,billingdemo1,billingdemo1.serverdata.net,SpamStopper_advancedFilteringMailboxes,E2016_Exch_1_HOSTWAY,0,AES001NR,4
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1565652,0bb6911b-8393-463e-a517-4ba47b03f290,billingdemo2,billingdemo2.serverdata.net,Account_contacts,E2016_Exch_Skype_1_HOSTWAY,0,,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1565652,0bb6911b-8393-463e-a517-4ba47b03f290,billingdemo2,billingdemo2.serverdata.net,ActiveDirectory,E2016_Exch_Skype_1_HOSTWAY,0,,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1565652,0bb6911b-8393-463e-a517-4ba47b03f290,billingdemo2,billingdemo2.serverdata.net,Dns_foreignDomains,E2016_Exch_Skype_1_HOSTWAY,0,,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1565652,0bb6911b-8393-463e-a517-4ba47b03f290,billingdemo2,billingdemo2.serverdata.net,Owa_mailboxes,E2016_Exch_Skype_1_HOSTWAY,0,OWA004NR,3
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1565652,0bb6911b-8393-463e-a517-4ba47b03f290,billingdemo2,billingdemo2.serverdata.net,SpamStopper_advancedFilteringMailboxes,E2016_Exch_Skype_1_HOSTWAY,0,AES001NR,3
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1565653,57745177-7c84-4490-9a1c-2be4b51587c7,billingdemo3,billingdemo3.serverdata.net,Account_contacts,E2016_Exch_1_HOSTWAY,0,,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1565653,57745177-7c84-4490-9a1c-2be4b51587c7,billingdemo3,billingdemo3.serverdata.net,Dns_foreignDomains,E2016_Exch_1_HOSTWAY,0,,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1565653,57745177-7c84-4490-9a1c-2be4b51587c7,billingdemo3,billingdemo3.serverdata.net,MSExchange_mailboxes,E2016_Exch_1_HOSTWAY,0,PLN002NR,2
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1565653,57745177-7c84-4490-9a1c-2be4b51587c7,billingdemo3,billingdemo3.serverdata.net,Owa_mailboxes,E2016_Exch_1_HOSTWAY,0,OWA004NR,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1565653,57745177-7c84-4490-9a1c-2be4b51587c7,billingdemo3,billingdemo3.serverdata.net,SpamStopper_advancedFilteringMailboxes,E2016_Exch_1_HOSTWAY,0,AES001NR,3
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1565866,ea18b17c-f6a3-477c-8dbd-576f9330cbbd,smith9632349-0524036960,smith9632349-0524036960.serverdata.net,Account_contacts,E2016_Exch_1_HOSTWAY,0,,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1565866,ea18b17c-f6a3-477c-8dbd-576f9330cbbd,smith9632349-0524036960,smith9632349-0524036960.serverdata.net,Dns_foreignDomains,E2016_Exch_1_HOSTWAY,0,,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1566953,97414867-5ecb-4734-8816-fb584397f130,testaccusername1,testaccusername1.serverdata.net,Account_contacts,E2016_Exch_1_HOSTWAY,0,,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1566953,97414867-5ecb-4734-8816-fb584397f130,testaccusername1,testaccusername1.serverdata.net,Dns_foreignDomains,E2016_Exch_1_HOSTWAY,0,,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1566954,6a840946-2c80-4c19-8ed5-b2bb9d0ac820,testaccusername2,testaccusername2.serverdata.net,Account_contacts,E2016_Exch_1_HOSTWAY,0,,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1566954,6a840946-2c80-4c19-8ed5-b2bb9d0ac820,testaccusername2,testaccusername2.serverdata.net,Dns_foreignDomains,E2016_Exch_1_HOSTWAY,0,,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1567351,38f56c42-339e-41b9-b8d5-f0dcc4aefb8f,Peter1111,Peter1111.serverdata.net,Account_contacts,E2016_Exch_1_HOSTWAY,0,,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1567351,38f56c42-339e-41b9-b8d5-f0dcc4aefb8f,Peter1111,Peter1111.serverdata.net,Dns_foreignDomains,E2016_Exch_1_HOSTWAY,0,,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1567352,95121510-5a19-4e04-9e17-738668e4b95a,Peter1112,Peter1112.serverdata.net,Account_contacts,E2016_Exch_Skype_1_HOSTWAY,0,,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1567352,95121510-5a19-4e04-9e17-738668e4b95a,Peter1112,Peter1112.serverdata.net,ActiveDirectory,E2016_Exch_Skype_1_HOSTWAY,0,,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1567352,95121510-5a19-4e04-9e17-738668e4b95a,Peter1112,Peter1112.serverdata.net,Dns_foreignDomains,E2016_Exch_Skype_1_HOSTWAY,0,,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1567354,52de8849-1c3e-4e71-9da4-0148e520ae47,Peter1113,Peter1113.serverdata.net,Account_contacts,E2016_Exch_Skype_1_HOSTWAY,0,,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1567354,52de8849-1c3e-4e71-9da4-0148e520ae47,Peter1113,Peter1113.serverdata.net,ActiveDirectory,E2016_Exch_Skype_1_HOSTWAY,0,,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1567354,52de8849-1c3e-4e71-9da4-0148e520ae47,Peter1113,Peter1113.serverdata.net,Dns_foreignDomains,E2016_Exch_Skype_1_HOSTWAY,0,,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1567706,8446c1da-7f18-40fd-9441-c440ef99754e,smith5203623-9652997089,smith5203623-9652997089.serverdata.net,Account_contacts,E2016_Exch_1_HOSTWAY,0,,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1567706,8446c1da-7f18-40fd-9441-c440ef99754e,smith5203623-9652997089,smith5203623-9652997089.serverdata.net,Dns_foreignDomains,E2016_Exch_1_HOSTWAY,0,,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1567969,80c4db97-248a-4b1b-adf6-0a5ad62429a9,acct9585150-79002888802,ng-test-hwus-fitnesse-20170525-0638.com,Account_contacts,E2016_Exch_1_HOSTWAY,0,,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1567969,80c4db97-248a-4b1b-adf6-0a5ad62429a9,acct9585150-79002888802,ng-test-hwus-fitnesse-20170525-0638.com,Dns_foreignDomains,E2016_Exch_1_HOSTWAY,0,,2
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1567969,80c4db97-248a-4b1b-adf6-0a5ad62429a9,acct9585150-79002888802,ng-test-hwus-fitnesse-20170525-0638.com,MSExchange_desktopLicenses,E2016_Exch_1_HOSTWAY,0,OLE001YR,3
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1567969,80c4db97-248a-4b1b-adf6-0a5ad62429a9,acct9585150-79002888802,ng-test-hwus-fitnesse-20170525-0638.com,MSExchange_mailboxes,E2016_Exch_1_HOSTWAY,0,PLN002NR,3
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1567969,80c4db97-248a-4b1b-adf6-0a5ad62429a9,acct9585150-79002888802,ng-test-hwus-fitnesse-20170525-0638.com,MSExchange_resourceMailboxes,E2016_Exch_1_HOSTWAY,0,RM010C01MX0R,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1567969,80c4db97-248a-4b1b-adf6-0a5ad62429a9,acct9585150-79002888802,ng-test-hwus-fitnesse-20170525-0638.com,Owa_mailboxes,E2016_Exch_1_HOSTWAY,0,OWA004NR,2
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1567969,80c4db97-248a-4b1b-adf6-0a5ad62429a9,acct9585150-79002888802,ng-test-hwus-fitnesse-20170525-0638.com,SecuriSync,E2016_Exch_1_HOSTWAY,0,,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1567969,80c4db97-248a-4b1b-adf6-0a5ad62429a9,acct9585150-79002888802,ng-test-hwus-fitnesse-20170525-0638.com,SecuriSync_package196,E2016_Exch_1_HOSTWAY,0,SSX00001GB0R,4
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1567969,80c4db97-248a-4b1b-adf6-0a5ad62429a9,acct9585150-79002888802,ng-test-hwus-fitnesse-20170525-0638.com,SonianArchiving_mailboxes,E2016_Exch_1_HOSTWAY,0,EA000001MX0R,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1567969,80c4db97-248a-4b1b-adf6-0a5ad62429a9,acct9585150-79002888802,ng-test-hwus-fitnesse-20170525-0638.com,SpamStopper_advancedFilteringMailboxes,E2016_Exch_1_HOSTWAY,0,AES001NR,5
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1568245,3ef8f12a-9bea-4c2c-9767-1579d2e24349,acct5704470-02899186552,acct5704470-02899186552.serverdata.net,Account_contacts,E2016_Exch_1_HOSTWAY,0,,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1568245,3ef8f12a-9bea-4c2c-9767-1579d2e24349,acct5704470-02899186552,acct5704470-02899186552.serverdata.net,Dns_foreignDomains,E2016_Exch_1_HOSTWAY,0,,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1568254,25004fba-7291-4662-b628-2074b5acbe6e,tttttest123,tttttest123.serverdata.net,Account_contacts,E2016_Exch_1_HOSTWAY,0,,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1568254,25004fba-7291-4662-b628-2074b5acbe6e,tttttest123,tttttest123.serverdata.net,Dns_foreignDomains,E2016_Exch_1_HOSTWAY,0,,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1568892,309b8cad-a310-45a3-9582-0cb0972739ed,smith1553108-3170560146,smith1553108-3170560146.serverdata.net,Account_contacts,E2016_Exch_1_HOSTWAY,0,,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1568892,309b8cad-a310-45a3-9582-0cb0972739ed,smith1553108-3170560146,smith1553108-3170560146.serverdata.net,Dns_foreignDomains,E2016_Exch_1_HOSTWAY,0,,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1569170,b88dc21e-06b5-44f8-9305-2e18f529686c,acct7934780-85675581156,acct7934780-85675581156.serverdata.net,Account_contacts,E2016_Exch_1_HOSTWAY,0,,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1569170,b88dc21e-06b5-44f8-9305-2e18f529686c,acct7934780-85675581156,acct7934780-85675581156.serverdata.net,Dns_foreignDomains,E2016_Exch_1_HOSTWAY,0,,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1569223,405477c7-5f2f-4356-9ba4-299b7deb8c6c,acct8881812-45235867141,acct8881812-45235867141.serverdata.net,Account_contacts,E2016_Exch_1_HOSTWAY,0,,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1569223,405477c7-5f2f-4356-9ba4-299b7deb8c6c,acct8881812-45235867141,acct8881812-45235867141.serverdata.net,Dns_foreignDomains,E2016_Exch_1_HOSTWAY,0,,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1569223,405477c7-5f2f-4356-9ba4-299b7deb8c6c,acct8881812-45235867141,acct8881812-45235867141.serverdata.net,MSExchange_desktopLicenses,E2016_Exch_1_HOSTWAY,0,OLE001YR,3
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1569223,405477c7-5f2f-4356-9ba4-299b7deb8c6c,acct8881812-45235867141,acct8881812-45235867141.serverdata.net,MSExchange_mailboxes,E2016_Exch_1_HOSTWAY,0,PLN002NR,3
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1569223,405477c7-5f2f-4356-9ba4-299b7deb8c6c,acct8881812-45235867141,acct8881812-45235867141.serverdata.net,MSExchange_resourceMailboxes,E2016_Exch_1_HOSTWAY,0,RM010C01MX0R,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1569223,405477c7-5f2f-4356-9ba4-299b7deb8c6c,acct8881812-45235867141,acct8881812-45235867141.serverdata.net,Owa_mailboxes,E2016_Exch_1_HOSTWAY,0,OWA004NR,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1569223,405477c7-5f2f-4356-9ba4-299b7deb8c6c,acct8881812-45235867141,acct8881812-45235867141.serverdata.net,SecuriSync,E2016_Exch_1_HOSTWAY,0,,1
26392,f72f467d-da62-47c7-b063-0301cdc58e43,1569223,405477c7-5f2f-4356-9ba4-299b7deb8c6c,acct8881812-45235867141,acct8881812-45235867141.serverdata.net,SonianArchiving_mailboxes,E2016_Exch_1_HOSTWAY,0,EA000001MX0R,1
